row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes,verdict,claim_normalised,pure_binary_label,financial_matches_list,financial_match_set
9775,15502,12094,Kenyan landlords to pay 30 percent tax on rental income,misleading,false,false,AFP Fact Check,2023-01-23T15:39:00,"['tax', 'income']",2,10,https://factcheck.afp.com/doc.afp.com.337H3V9,,,,,false,kenyan landlords to pay 30 percent tax on rental income,misleading,"['tax', 'income']","{'income', 'tax'}"
9894,15634,12197,Two banks are burning in Nigeria amid cash crisis,misleading,false,false,AFP Fact Check,2023-02-15T17:18:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.339B3ZP,,,,,false,two banks are burning in nigeria amid cash crisis,misleading,['banking'],{'banking'}
9918,15662,12217,President's office will deduct from govt workers' salary for Turkey relief,misleading,false,false,AFP Fact Check,2023-02-21T09:00:00,['employment'],1,11,https://factcheck.afp.com/doc.afp.com.339P47N,,,,,false,president s office will deduct from govt workers salary for turkey relief,misleading,['employment'],{'employment'}
10058,15788,12346,Bank failures are a precursor to central bank digital currency,misleading,false,false,AFP Fact Check,2023-03-16T17:40:00,"['banking', 'currency']",2,10,https://factcheck.afp.com/doc.afp.com.33BA3PF,,,,,false,bank failures are a precursor to central bank digital currency,misleading,"['banking', 'currency']","{'banking', 'currency'}"
10089,15804,12375,No banks failed during Donald Trump's administration,misleading,false,false,AFP Fact Check,2023-03-22T15:34:00,['banking'],1,7,https://factcheck.afp.com/doc.afp.com.33BE3YJ,,,,,false,no banks failed during donald trump s administration,misleading,['banking'],{'banking'}
10125,15872,12409,Photos show protests against US banks in March 2023,misleading,false,false,AFP Fact Check,2023-03-30T10:49:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.33C76L2,,,,,false,photos show protests against us banks in march 2023,misleading,['banking'],{'banking'}
10133,15888,1859,Kenya hikes second-hand clothing tax in 2023,misleading,false,false,AFP Fact Check,2023-03-31T14:53:00,['tax'],1,7,https://factcheck.afp.com/doc.afp.com.33CD7VY,,,,,false,kenya hikes second hand clothing tax in 2023,misleading,['tax'],{'tax'}
10156,15899,12434,Scotiabank branches closed to implement digital bank accounts,misleading,false,false,AFP Fact Check,2023-04-05T22:24:00,['banking'],1,8,https://factcheck.afp.com/doc.afp.com.33CK87B,,,,,false,scotiabank branches closed to implement digital bank accounts,misleading,['banking'],{'banking'}
10165,15898,12443,US issued import ban against Japanese food in March 2023,misleading,false,false,AFP Fact Check,2023-04-07T05:50:00,['trade'],1,10,https://factcheck.afp.com/doc.afp.com.33CK6QM,,,,,false,us issued import ban against japanese food in march 2023,misleading,['trade'],{'trade'}
10171,15935,12449,Federal Reserve has launched digital currency,misleading,false,false,AFP Fact Check,2023-04-10T17:28:00,['currency'],1,6,https://factcheck.afp.com/doc.afp.com.33CU6WT,,,,,false,federal reserve has launched digital currency,misleading,['currency'],{'currency'}
10207,15914,12482,Video shows pension reform protest in France in March 2023,misleading,false,false,AFP Fact Check,2023-04-15T04:08:00,['pension'],1,10,https://factcheck.afp.com/doc.afp.com.33CN8Y7,,,,,false,video shows pension reform protest in france in march 2023,misleading,['pension'],{'pension'}
10478,16268,12731,Vehicles seized from Nigeria's suspended central bank governor,misleading,false,false,AFP Fact Check,2023-06-14T16:41:00,['banking'],1,8,https://factcheck.afp.com/doc.afp.com.33JL7CC,,,,,false,vehicles seized from nigeria s suspended central bank governor,misleading,['banking'],{'banking'}
10515,16307,12766,Video of crowd booing suspended Nigerian central bank chief,misleading,false,false,AFP Fact Check,2023-06-22T12:18:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.33KL2YU,,,,,false,video of crowd booing suspended nigerian central bank chief,misleading,['banking'],{'banking'}
10525,14852,12776,Officials of ruling APC claim Lagos has third largest economy in Africa,misleading,false,false,AFP Fact Check,2022-08-30T18:03:00,['macroeconomy'],1,12,https://factcheck.afp.com/doc.afp.com.32HB7KG,,,,,false,officials of ruling apc claim lagos has third largest economy in africa,misleading,['macroeconomy'],{'macroeconomy'}
10584,16381,12829,Nigeria has housing deficit of 70 million units,misleading,false,false,AFP Fact Check,2023-07-07T12:17:00,['deficit'],1,8,https://factcheck.afp.com/doc.afp.com.33MU7R8,,,,,false,nigeria has housing deficit of 70 million units,misleading,['deficit'],{'deficit'}
10675,16353,12915,Sri Lanka's opposition party won landslide victory at bank election,misleading,false,false,AFP Fact Check,2023-07-28T03:43:00,['banking'],1,10,https://factcheck.afp.com/doc.afp.com.33LR8XB,,,,,false,sri lanka s opposition party won landslide victory at bank election,misleading,['banking'],{'banking'}
10679,16476,12918,Ethiopia bank offers loans on mobile banking,misleading,false,false,AFP Fact Check,2023-07-28T10:44:00,"['loan', 'banking']",2,7,https://factcheck.afp.com/doc.afp.com.33PZ6BF,,,,,false,ethiopia bank offers loans on mobile banking,misleading,"['loan', 'banking']","{'loan', 'banking'}"
10686,16461,12925,Filipinos will start receiving their state pension at 40 years old.,misleading,false,false,AFP Fact Check,2023-07-31T10:40:00,['pension'],1,11,https://factcheck.afp.com/doc.afp.com.33PU924,,,,,false,filipinos will start receiving their state pension at 40 years old,misleading,['pension'],{'pension'}
10732,16462,2942,South Africa introduces basic income grant of R999,misleading,false,false,AFP Fact Check,2023-07-26T15:47:00,['income'],1,8,https://factcheck.afp.com/doc.afp.com.33PV33T,,,,,false,south africa introduces basic income grant of r999,misleading,['income'],{'income'}
10907,16727,13123,Commercial Bank of Ethiopia gives new year prizes,misleading,false,false,AFP Fact Check,2023-09-13T18:48:00,['banking'],1,8,https://factcheck.afp.com/doc.afp.com.33V68KW,,,,,false,commercial bank of ethiopia gives new year prizes,misleading,['banking'],{'banking'}
10909,16709,13125,US income levels lower today than during Great Depression,misleading,false,false,AFP Fact Check,2023-09-13T22:22:00,['income'],1,9,https://factcheck.afp.com/doc.afp.com.33UX7DG,,,,,false,us income levels lower today than during great depression,misleading,['income'],{'income'}
10910,16711,13126,CNN reports Cash App is bankrupt,misleading,false,false,AFP Fact Check,2023-09-13T23:04:00,['financial_distress'],1,6,https://factcheck.afp.com/doc.afp.com.33UY2A7,,,,,false,cnn reports cash app is bankrupt,misleading,['financial_distress'],{'financial_distress'}
10933,16753,13146,Minister lied on TV about the number of Kenyans in formal employment,misleading,false,false,AFP Fact Check,2023-09-19T15:17:00,['employment'],1,12,https://factcheck.afp.com/doc.afp.com.33VK9EX,,,,,false,minister lied on tv about the number of kenyans in formal employment,misleading,['employment'],{'employment'}
11049,16889,13248,Tanzania will no longer use US dollar as reserve currency,misleading,false,false,AFP Fact Check,2023-10-18T09:38:00,['currency'],1,10,https://factcheck.afp.com/doc.afp.com.33YH27U,,,,,false,tanzania will no longer use us dollar as reserve currency,misleading,['currency'],{'currency'}
11088,16894,13286,Clip shows panda Mei Xiang being abused while on loan to US,misleading,false,false,AFP Fact Check,2023-10-26T08:12:00,['loan'],1,12,https://factcheck.afp.com/doc.afp.com.33YH9BR,,,,,false,clip shows panda mei xiang being abused while on loan to us,misleading,['loan'],{'loan'}
11137,16960,13330,Trump tax cuts comprise one-fourth of the US national debt,misleading,false,false,AFP Fact Check,2023-11-07T22:48:00,"['tax', 'debt']",2,10,https://factcheck.afp.com/doc.afp.com.33ZQ4RX,,,,,false,trump tax cuts comprise one fourth of the us national debt,misleading,"['tax', 'debt']","{'debt', 'tax'}"
11218,17077,13391,Video shows Doctors Without Borders medic handling weapons in West Bank,misleading,false,false,AFP Fact Check,2023-11-27T21:57:00,['banking'],1,11,https://factcheck.afp.com/doc.afp.com.34686P4,,,,,false,video shows doctors without borders medic handling weapons in west bank,misleading,['banking'],{'banking'}
11313,17144,13478,National Australia Bank policy targets customer social media comments,misleading,false,false,AFP Fact Check,2023-12-19T03:29:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.347N9LJ,,,,,false,national australia bank policy targets customer social media comments,misleading,['banking'],{'banking'}
11331,17141,13495,Pakistani banks have been instructed not to accept donations for Gaza.,misleading,false,false,AFP Fact Check,2023-12-22T08:58:00,['banking'],1,11,https://factcheck.afp.com/doc.afp.com.347J8RF,,,,,false,pakistani banks have been instructed not to accept donations for gaza,misleading,['banking'],{'banking'}
11359,17200,13522,Former Pakistani finance minister Miftah Ismail says IMF loan was misused.,misleading,false,false,AFP Fact Check,2024-01-01T08:17:00,['loan'],1,11,https://factcheck.afp.com/doc.afp.com.34946PA,,,,,false,former pakistani finance minister miftah ismail says imf loan was misused,misleading,['loan'],{'loan'}
11504,17371,13655,Giveaways by Ethiopian bank after reaching customer milestones,misleading,false,false,AFP Fact Check,2024-01-31T15:55:00,['banking'],1,8,https://factcheck.afp.com/doc.afp.com.34H96ZW,,,,,false,giveaways by ethiopian bank after reaching customer milestones,misleading,['banking'],{'banking'}
11588,17397,13736,South Korean President Yoon Suk Yeol swore while addressing R&D; budget cuts,misleading,false,false,AFP Fact Check,2024-02-16T08:57:00,['budget'],1,12,https://factcheck.afp.com/doc.afp.com.34HN4U6,,,,,false,south korean president yoon suk yeol swore while addressing r d budget cuts,misleading,['budget'],{'budget'}
11629,17483,13776,Biden announced tax incentives for those who take in migrants,misleading,false,false,AFP Fact Check,2024-02-23T19:24:00,['tax'],1,10,https://factcheck.afp.com/doc.afp.com.34JV88K,,,,,false,biden announced tax incentives for those who take in migrants,misleading,['tax'],{'tax'}
11690,17516,13833,Malaysians lost money in bank after registering central database hub,misleading,false,false,AFP Fact Check,2024-03-06T09:19:00,['banking'],1,10,https://factcheck.afp.com/doc.afp.com.34KA6NH,,,,,false,malaysians lost money in bank after registering central database hub,misleading,['banking'],{'banking'}
11726,17413,13866,Tax increase caused pay cuts in Papua New Guinea,misleading,false,false,AFP Fact Check,2024-03-14T08:26:00,['tax'],1,9,https://factcheck.afp.com/doc.afp.com.34HV36J,,,,,false,tax increase caused pay cuts in papua new guinea,misleading,['tax'],{'tax'}
11742,17584,13882,Commonwealth Bank of Australia is phasing out ATMS by 2025.,misleading,false,false,AFP Fact Check,2024-03-18T05:30:00,['banking'],1,10,https://factcheck.afp.com/doc.afp.com.34LC772,,,,,false,commonwealth bank of australia is phasing out atms by 2025,misleading,['banking'],{'banking'}
11775,17648,13914,Ethiopian bank says it was hacked by Fano rebels,misleading,false,false,AFP Fact Check,2024-03-22T15:23:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.34M34QX,,,,,false,ethiopian bank says it was hacked by fano rebels,misleading,['banking'],{'banking'}
11834,17698,13967,"Trump prosecuted for taking out a loan, paying it back",misleading,false,false,AFP Fact Check,2024-04-03T21:11:00,['loan'],1,10,https://factcheck.afp.com/doc.afp.com.34N89KH,,,,,false,trump prosecuted for taking out a loan paying it back,misleading,['loan'],{'loan'}
11858,17705,13990,"Australian non-profit giving away 10,000 Australian dollar grants",misleading,false,false,AFP Fact Check,2024-04-09T08:08:00,['company_finance'],1,8,https://factcheck.afp.com/doc.afp.com.34ND2GB,,,,,false,australian non profit giving away 10 000 australian dollar grants,misleading,['company_finance'],{'company_finance'}
11871,17738,14002,Australia signs WEF treaty to close banks and become a cashless society.,misleading,false,false,AFP Fact Check,2024-04-11T08:18:00,['banking'],1,12,https://factcheck.afp.com/doc.afp.com.34NY3HE,,,,,false,australia signs wef treaty to close banks and become a cashless society,misleading,['banking'],{'banking'}
11890,17774,14020,Ugandan leader makes daughter central bank governor,misleading,false,false,AFP Fact Check,2024-04-16T16:21:00,['banking'],1,7,https://factcheck.afp.com/doc.afp.com.34PJ2XJ,,,,,false,ugandan leader makes daughter central bank governor,misleading,['banking'],{'banking'}
11904,17764,14032,Video shows Indonesia paying off debt to China,misleading,false,false,AFP Fact Check,2024-04-19T10:27:00,['debt'],1,8,https://factcheck.afp.com/doc.afp.com.34PG7RK,,,,,false,video shows indonesia paying off debt to china,misleading,['debt'],{'debt'}
11929,17791,14054,Photos of hacker who stole from an Israeli bank to give to Palestinians.,misleading,false,false,AFP Fact Check,2024-04-24T10:53:00,['banking'],1,13,https://factcheck.afp.com/doc.afp.com.34PX2AR,,,,,false,photos of hacker who stole from an israeli bank to give to palestinians,misleading,['banking'],{'banking'}
11948,16676,14073,Nigerian president announces changing currency to US dollar,misleading,false,false,AFP Fact Check,2023-09-07T17:31:00,['currency'],1,8,https://factcheck.afp.com/doc.afp.com.33UE8ND,,,,,false,nigerian president announces changing currency to us dollar,misleading,['currency'],{'currency'}
11958,17831,14081,Clashes over new Zimbabwe currency,misleading,false,false,AFP Fact Check,2024-04-26T18:02:00,['currency'],1,5,https://factcheck.afp.com/doc.afp.com.34QA3RP,,,,,false,clashes over new zimbabwe currency,misleading,['currency'],{'currency'}
12003,17847,14115,"A TD bank employee making $98,000 used local food bank",misleading,false,false,AFP Fact Check,2024-04-30T22:14:00,['banking'],1,10,https://factcheck.afp.com/doc.afp.com.34QJ32E,,,,,false,a td bank employee making 98 000 used local food bank,misleading,['banking'],{'banking'}
12052,17869,14160,India election commission to deduct money from bank accounts of non-voters,misleading,false,false,AFP Fact Check,2024-05-10T10:29:00,['banking'],1,11,https://factcheck.afp.com/doc.afp.com.34QU4GU,,,,,false,india election commission to deduct money from bank accounts of non voters,misleading,['banking'],{'banking'}
12059,17893,14167,Letter from Ethiopian bank pledging funds to the army,misleading,false,false,AFP Fact Check,2024-05-12T19:01:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.34R78FT,,,,,false,letter from ethiopian bank pledging funds to the army,misleading,['banking'],{'banking'}
12146,17986,14247,"In 2024, Canada will increase pension amount for each age over 55",misleading,false,false,AFP Fact Check,2024-05-29T22:48:00,['pension'],1,12,https://factcheck.afp.com/doc.afp.com.34TX6Y7,,,,,false,in 2024 canada will increase pension amount for each age over 55,misleading,['pension'],{'pension'}
