row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes
11834,17698,13967,"Trump prosecuted for taking out a loan, paying it back",misleading,false,false,AFP Fact Check,2024-04-03T21:11:00,['loan'],1,10,https://factcheck.afp.com/doc.afp.com.34N89KH,,,,
11858,17705,13990,"Australian non-profit giving away 10,000 Australian dollar grants",misleading,false,false,AFP Fact Check,2024-04-09T08:08:00,['company_finance'],1,8,https://factcheck.afp.com/doc.afp.com.34ND2GB,,,,
11871,17738,14002,Australia signs WEF treaty to close banks and become a cashless society.,misleading,false,false,AFP Fact Check,2024-04-11T08:18:00,['banking'],1,12,https://factcheck.afp.com/doc.afp.com.34NY3HE,,,,
11890,17774,14020,Ugandan leader makes daughter central bank governor,misleading,false,false,AFP Fact Check,2024-04-16T16:21:00,['banking'],1,7,https://factcheck.afp.com/doc.afp.com.34PJ2XJ,,,,
11904,17764,14032,Video shows Indonesia paying off debt to China,misleading,false,false,AFP Fact Check,2024-04-19T10:27:00,['debt'],1,8,https://factcheck.afp.com/doc.afp.com.34PG7RK,,,,
11929,17791,14054,Photos of hacker who stole from an Israeli bank to give to Palestinians.,misleading,false,false,AFP Fact Check,2024-04-24T10:53:00,['banking'],1,13,https://factcheck.afp.com/doc.afp.com.34PX2AR,,,,
11948,16676,14073,Nigerian president announces changing currency to US dollar,misleading,false,false,AFP Fact Check,2023-09-07T17:31:00,['currency'],1,8,https://factcheck.afp.com/doc.afp.com.33UE8ND,,,,
11958,17831,14081,Clashes over new Zimbabwe currency,misleading,false,false,AFP Fact Check,2024-04-26T18:02:00,['currency'],1,5,https://factcheck.afp.com/doc.afp.com.34QA3RP,,,,
12003,17847,14115,"A TD bank employee making $98,000 used local food bank",misleading,false,false,AFP Fact Check,2024-04-30T22:14:00,['banking'],1,10,https://factcheck.afp.com/doc.afp.com.34QJ32E,,,,
12052,17869,14160,India election commission to deduct money from bank accounts of non-voters,misleading,false,false,AFP Fact Check,2024-05-10T10:29:00,['banking'],1,11,https://factcheck.afp.com/doc.afp.com.34QU4GU,,,,
12059,17893,14167,Letter from Ethiopian bank pledging funds to the army,misleading,false,false,AFP Fact Check,2024-05-12T19:01:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.34R78FT,,,,
12146,17986,14247,"In 2024, Canada will increase pension amount for each age over 55",misleading,false,false,AFP Fact Check,2024-05-29T22:48:00,['pension'],1,12,https://factcheck.afp.com/doc.afp.com.34TX6Y7,,,,
12247,18095,14345,Posts falsely brand Kenyan media as 'liars' over coverage of tax proposals,misleading,false,false,AFP Fact Check,2024-06-18T14:26:00,['tax'],1,12,https://factcheck.afp.com/doc.afp.com.34XB6WW,,,,
12258,18085,14356,"US employment seen under Biden only benefits ""illegal immigrants""",misleading,false,false,AFP Fact Check,2024-06-20T22:45:00,['employment'],1,9,https://factcheck.afp.com/doc.afp.com.34WQ78B,,,,
12307,18156,14402,"Undocumented immigrants get Medicare, Social Security",misleading,false,false,AFP Fact Check,2024-06-28T21:15:00,['pension'],1,6,https://factcheck.afp.com/doc.afp.com.34ZN3UX,,,,
12311,18149,14405,"Video shows anti-tax protesters in Nairobi, Kenya in June 2024.",misleading,false,false,AFP Fact Check,2024-07-01T10:45:00,['tax'],1,10,https://factcheck.afp.com/doc.afp.com.34ZK9W3,,,,
12339,18196,14433,Video of Russian leader supporting Kenyan tax protests,misleading,false,false,AFP Fact Check,2024-07-04T21:04:00,['tax'],1,8,https://factcheck.afp.com/doc.afp.com.362Q6D3,,,,
12424,18275,14508,David McKay announces a passive income investment program for Canadians,misleading,false,false,AFP Fact Check,2024-07-18T23:03:00,['income'],1,10,https://factcheck.afp.com/doc.afp.com.364E282,,,,
12432,18271,14516,Ethiopian bank offers prizes to celebrate profit,misleading,false,false,AFP Fact Check,2024-07-19T10:39:00,"['banking', 'company_finance']",2,7,https://factcheck.afp.com/doc.afp.com.364D34E,,,,
12478,18290,2658,Project 2025 would eliminate all Social Security and disability benefits,misleading,false,false,AFP Fact Check,2024-07-29T21:06:00,['pension'],1,10,https://factcheck.afp.com/doc.afp.com.364H9CT,,,,
12496,18355,14572,Undocumented immigrants receive Social Security cards in Chicago to vote,misleading,false,false,AFP Fact Check,2024-08-01T20:58:00,['pension'],1,10,https://factcheck.afp.com/doc.afp.com.367M8GR,,,,
12620,18483,14681,PH senior citizen agency registrants automatically receive monthly pension,misleading,false,false,AFP Fact Check,2024-08-26T05:50:00,['pension'],1,9,https://factcheck.afp.com/doc.afp.com.36EP4NW,,,,
12667,18527,14723,Shell offers Canadians financial opportunity to ease cost of living,misleading,false,false,AFP Fact Check,2024-09-03T22:23:00,['cost_of_living'],1,10,https://factcheck.afp.com/doc.afp.com.36F48AR,,,,
12772,18610,14822,Indonesia's state-owned social security agency holds aid giveaway program,misleading,false,false,AFP Fact Check,2024-09-24T06:07:00,['pension'],1,9,https://factcheck.afp.com/doc.afp.com.36GC8NV,,,,
12845,18723,14887,The $750 FEMA assistance to US hurricane victims is a loan,misleading,false,false,AFP Fact Check,2024-10-08T23:04:00,['loan'],1,11,https://factcheck.afp.com/doc.afp.com.36JL2R4,,,,
12867,18717,14905,Malaysia's pension fund offers loans to its contributors,misleading,false,false,AFP Fact Check,2024-10-11T04:48:00,"['pension', 'loan']",2,8,https://factcheck.afp.com/doc.afp.com.36JH3FM,,,,
12939,18787,14968,Korean TV host laughed while reporting China farmers' monthly pension,misleading,false,false,AFP Fact Check,2024-10-25T06:27:00,['pension'],1,10,https://factcheck.afp.com/doc.afp.com.36KA7B2,,,,
13028,18891,15051,Picture of genuine Sri Lankan Bank notes with image of new president,misleading,false,false,AFP Fact Check,2024-11-11T09:35:00,['banking'],1,12,https://factcheck.afp.com/doc.afp.com.36LM3TA,,,,
13080,18959,15098,"Nissan laid off 9,000 Tennessee workers due to Trump's proposed tariffs",misleading,false,false,AFP Fact Check,2024-11-20T20:27:00,['trade'],1,11,https://factcheck.afp.com/doc.afp.com.36MT7DW,,,,
13125,19016,1758,A CNN broadcast shows Justin Trudeau crying over Donald Trump's tariffs,misleading,false,false,AFP Fact Check,2024-12-03T19:03:00,['trade'],1,11,https://factcheck.afp.com/doc.afp.com.36P73GF,,,,
13126,18941,15141,Video of Musk and Peterson promotes legitimate passive income offer,misleading,false,false,AFP Fact Check,2024-12-03T21:36:00,['income'],1,10,https://factcheck.afp.com/doc.afp.com.36MK2JF,,,,
13185,19082,15196,Nigeria's new reform bills to impose tax on inherited assets,misleading,false,false,AFP Fact Check,2024-12-13T15:20:00,['tax'],1,10,https://factcheck.afp.com/doc.afp.com.36Q9249,,,,
13253,19144,15256,Only nine countries without a Rothschild owned/controlled central bank,misleading,false,false,AFP Fact Check,2025-01-02T17:41:00,['banking'],1,9,https://factcheck.afp.com/doc.afp.com.36RR8D7,,,,
13471,5235,15471,Are most estimates of what strikes cost the SA economy accurate? Probably not. Take them with a big pinch of salt,misleading,fake,false,Africa Check,2013-09-18T00:00:00,['macroeconomy'],1,21,https://africacheck.org/fact-checks/reports/are-most-estimates-what-strikes-cost-sa-economy-accurate-probably-not-take-them,,,,
13517,5804,15517,SA's Budget 2013: Fact-checking the claims & counter-claims,misleading,fake,false,Africa Check,2013-02-27T00:00:00,['budget'],1,8,https://africacheck.org/fact-checks/reports/sas-budget-2013-fact-checking-claims-counter-claims,,,,
13519,5220,15519,Are 5.7 million people employed in Zimbabwe's informal economy? No,misleading,false,false,Africa Check,2014-05-12T00:00:00,['macroeconomy'],1,10,https://africacheck.org/fact-checks/reports/are-57-million-people-employed-zimbabwes-informal-economy-no,,,,
13543,5173,15543,2014 SONA claims revisited: Zuma on the economy,misleading,fake,false,Africa Check,2015-02-11T00:00:00,['macroeconomy'],1,8,https://africacheck.org/fact-checks/reports/2014-sona-claims-revisited-zuma-economy,,,,
13594,5956,15594,"Is Zimbabwe's unemployment rate 4%, 60% or 95%? Why the data is unreliable",misleading,fake,false,Africa Check,2014-10-01T00:00:00,['employment'],1,13,https://africacheck.org/fact-checks/reports/zimbabwes-unemployment-rate-4-60-or-95-why-data-unreliable,,,,
13731,5300,15730,Claim that Jonathan left Nigeria with 7 trillion naira deficit does not add up,misleading,fake,false,Africa Check,2015-08-04T00:00:00,['deficit'],1,14,https://africacheck.org/fact-checks/reports/claim-jonathan-left-nigeria-7-trillion-naira-deficit-does-not-add,,,,
13758,65,15757,As SA debates a minimum wage - a primer on income inequality,misleading,false,false,Africa Check,2015-06-24T00:00:00,"['employment', 'income']",2,12,https://africacheck.org/fact-checks/blog/analysis-sa-debates-minimum-wage-primer-income-inequality,,,,
13812,5197,15811,Is Africa's entire GDP equal to that of France? Obama is mostly correct,misleading,fake,false,Africa Check,2016-10-17T00:00:00,['macroeconomy'],1,13,https://africacheck.org/fact-checks/reports/africas-entire-gdp-equal-france-obama-mostly-correct,,,,
13831,5792,15829,SA deputy president correct on country's unemployment,misleading,false,false,Africa Check,2016-10-11T00:00:00,['employment'],1,7,https://africacheck.org/fact-checks/reports/sa-deputy-president-correct-countrys-unemployment,,,,
13835,5807,15833,SA's proposed sugar tax: claims about calories & job losses checked,misleading,false,false,Africa Check,2016-08-31T00:00:00,"['tax', 'company_finance']",2,11,https://africacheck.org/fact-checks/reports/sas-proposed-sugar-tax-claims-about-calories-job-losses-checked,,,,
13854,5331,15852,Democratic Alliance wrong to claim 67% of Cape Town's budget spent on poor communities,misleading,false,false,Africa Check,2016-07-14T00:00:00,['budget'],1,14,https://africacheck.org/fact-checks/reports/democratic-alliance-wrong-claim-67-cape-towns-budget-spent-poor-communities,,,,
13928,5771,15925,Unemployment right now stands at 40%,misleading,incorrect,false,Africa Check,2017-07-28T00:00:00,['employment'],1,6,https://africacheck.org/fact-checks/reports/presidential-debate-wasnt-did-kenyas-odinga-get-his-facts-straight,,,,
13939,5450,15936,"While foreign debt has increased two-fold from KSh880 billion in 2013 to KSh1,890 billion this year, a growth of 115%",genuine,mostly correct,partially true,Africa Check,2017-07-07T00:00:00,['debt'],1,20,https://africacheck.org/fact-checks/reports/fact-checked-5-claims-kenya-nasa-opposition-manifesto,,,,
13947,5610,15944,Our unemployment is over 40%,misleading,incorrect,false,Africa Check,2017-07-21T00:00:00,['employment'],1,5,https://africacheck.org/fact-checks/reports/man-who-debated-himself-2-claims-kenya-presidency-hopeful-rated,,,,
13951,5670,15948,"Nigeria's Democracy Day speech: Fact-checking sovereign savings, rice imports & infrastructure spend",misleading,false,false,Africa Check,2017-06-14T00:00:00,['trade'],1,12,https://africacheck.org/fact-checks/reports/nigerias-democracy-day-speech-fact-checking-sovereign-savings-rice-imports,,,,
13961,5477,15958,"""The duty waiver was made in April… and we actually asked importers to import maize from as early as 1 month ago""",genuine,correct,true,Africa Check,2017-05-21T00:00:00,['trade'],1,22,https://africacheck.org/fact-checks/reports/fact-checking-kenyas-deputy-president-maize-imports-debt-electricity-police,,,,
13975,5357,15972,"In South Africa, about 1.7 million people pay about 80% of income tax.",genuine,mostly correct,partially true,Africa Check,2017-05-10T00:00:00,"['tax', 'income']",2,13,https://africacheck.org/fact-checks/reports/do-17-million-people-pay-80-sas-income-tax,,,,
13986,5722,15983,"No, SA's higher education budget has not increased 6 times under Zuma",misleading,fake,false,Africa Check,2017-04-06T00:00:00,['budget'],1,12,https://africacheck.org/fact-checks/reports/no-sas-higher-education-budget-has-not-increased-6-times-under-zuma,,,,
14054,5353,16051,Do 1-in-5 Nigerian adults suffer from long-term depression? World Bank revises brief,misleading,false,false,Africa Check,2018-04-16T00:00:00,['banking'],1,12,https://africacheck.org/fact-checks/reports/do-1-5-nigerian-adults-suffer-long-term-depression-world-bank-revises-brief,,,,
14077,5460,16074,Agriculture has made the largest contribution… to the improved growth of our economy in the second and third quarters of 2017.,genuine,correct,true,Africa Check,2018-02-16T00:00:00,['macroeconomy'],1,21,https://africacheck.org/fact-checks/reports/fact-checked-pres-cyril-ramaphosas-first-ever-state-nation-address,,,,
14078,5892,16075,"The debt that is guaranteed by the state in Eskom is R350 billion. In SANRAL, it's R38.9 billion. In South African Airways, it's R19.1 billion. In Denel, it's R1.8 billion. In the Road Accident Fund, it's R8.5 billion.",genuine,mostly correct,partially true,Africa Check,2018-02-19T00:00:00,['debt'],1,38,https://africacheck.org/fact-checks/reports/verifying-key-claims-sas-2018-state-nation-address-debate,,,,
14128,5419,16125,"A Nigerian senator earns US$1.7 million annually far higher than the US$400,000 yearly income of the US president",misleading,incorrect,false,Africa Check,2017-10-20T00:00:00,['income'],1,18,https://africacheck.org/fact-checks/reports/does-nigerian-lawmaker-earn-more-us-president-donald-trump,,,,
14150,5291,16147,China now owns more than 70% of Kenya's external debt.,misleading,incorrect,false,Africa Check,2018-08-21T00:00:00,['debt'],1,10,https://africacheck.org/fact-checks/reports/china-owns-213-kenyas-external-debt-not-70-reported,,,,
14151,5860,16148,Kenya spends 43% of its national budget on development,misleading,incorrect,false,Africa Check,2018-09-14T00:00:00,['budget'],1,9,https://africacheck.org/fact-checks/reports/tax-revenue-development-spend-does-kenyas-majority-leader-get-his-numbers-right,,,,
14156,5824,16153,South African Airways has not made a profit since 2011,genuine,correct,true,Africa Check,2018-12-06T00:00:00,['company_finance'],1,10,https://africacheck.org/fact-checks/reports/south-african-airways-has-lost-billions-seven-unprofitable-years,,,,
14166,5649,16163,Our budget for health is 3% of the total budget. We will raise it to 15% which was agreed in Abuja.,genuine,mostly correct,partially true,Africa Check,2019-01-24T00:00:00,['budget'],1,21,https://africacheck.org/fact-checks/reports/nigeria-debate2019-did-presidential-candidates-get-their-facts-straight,,,,
14173,5183,16170,"We have less than 500,000 mortgages. I think it is probably closer to 200,000 mortgages.",misleading,incorrect,false,Africa Check,2019-01-08T00:00:00,['interest_mortgage'],1,15,https://africacheck.org/fact-checks/reports/500000-or-200000-presidents-numbers-mortgages-kenya-both-wide-mark,,,,
14203,5514,16199,The current government has put Nigeria into a debt of $80 billion,genuine,mostly correct,partially true,Africa Check,2018-11-12T00:00:00,['debt'],1,12,https://africacheck.org/fact-checks/reports/has-buharis-government-plunged-nigeria-80-billion-debt,,,,
14210,5406,16206,Gauteng is the seventh largest economy in Africa,genuine,correct,true,Africa Check,2018-11-19T00:00:00,['macroeconomy'],1,8,https://africacheck.org/fact-checks/reports/does-gauteng-make-third-south-africas-gdp-and-it-africas-seventh-biggest,,,,
14213,5394,16209,R8 out of every R10 spent by government goes to salaries of civil servants,misleading,incorrect,false,Africa Check,2018-10-24T00:00:00,['employment'],1,14,https://africacheck.org/fact-checks/reports/do-south-africas-civil-servants-get-r8-out-every-r10-government-spends,,,,
14220,5269,16215,"In the first quarter of 2018, Nigeria earned N577 billion from exports of agricultural produce.",misleading,incorrect,false,Africa Check,2018-11-01T00:00:00,['trade'],1,15,https://africacheck.org/fact-checks/reports/buhari-campaign-gets-its-numbers-wrong-about-record-nigeria-agricultural,,,,
14227,5934,16222,95% of Kenya's budget resources go to the executive,misleading,incorrect,false,Africa Check,2018-10-15T00:00:00,['budget'],1,9,https://africacheck.org/fact-checks/reports/yes-kenyas-executive-takes-lions-share-funds-not-95,,,,
14240,5937,16235,Zimbabwe continues to import electricity from South Africa,genuine,correct,true,Africa Check,2018-09-26T00:00:00,['trade'],1,8,https://africacheck.org/fact-checks/reports/yes-neighbourly-south-africa-helps-keep-zimbabwes-lights,,,,
14264,5267,16259,The recommended global funding for the judiciary is 2.5% of the national budget.,misleading,incorrect,false,Africa Check,2018-08-16T00:00:00,['budget'],1,13,https://africacheck.org/fact-checks/reports/budget-cuts-hit-kenyas-judiciary-theres-no-global-funding-target,,,,
