pair_id,split,dataset,repetition,seed
train_pair_0791,train,liar2_finance,1,11
test_pair_0020,train,liar2_finance,1,11
train_pair_0661,train,liar2_finance,1,11
train_pair_0504,train,liar2_finance,1,11
train_pair_0125,train,liar2_finance,1,11
train_pair_0171,train,liar2_finance,1,11
train_pair_0557,train,liar2_finance,1,11
train_pair_0231,train,liar2_finance,1,11
test_pair_0010,train,liar2_finance,1,11
train_pair_0033,train,liar2_finance,1,11
test_pair_0043,train,liar2_finance,1,11
train_pair_0775,train,liar2_finance,1,11
train_pair_0690,train,liar2_finance,1,11
test_pair_0072,train,liar2_finance,1,11
test_pair_0060,train,liar2_finance,1,11
train_pair_0253,train,liar2_finance,1,11
train_pair_0155,train,liar2_finance,1,11
train_pair_0709,train,liar2_finance,1,11
train_pair_0531,train,liar2_finance,1,11
train_pair_0324,train,liar2_finance,1,11
train_pair_0274,train,liar2_finance,1,11
train_pair_0067,train,liar2_finance,1,11
train_pair_0430,train,liar2_finance,1,11
test_pair_0001,train,liar2_finance,1,11
validation_pair_0020,train,liar2_finance,1,11
train_pair_0277,train,liar2_finance,1,11
train_pair_0044,train,liar2_finance,1,11
train_pair_0058,train,liar2_finance,1,11
validation_pair_0001,train,liar2_finance,1,11
train_pair_0456,train,liar2_finance,1,11
train_pair_0429,train,liar2_finance,1,11
train_pair_0349,train,liar2_finance,1,11
train_pair_0012,train,liar2_finance,1,11
train_pair_0315,train,liar2_finance,1,11
train_pair_0011,train,liar2_finance,1,11
train_pair_0692,train,liar2_finance,1,11
train_pair_0517,train,liar2_finance,1,11
train_pair_0105,train,liar2_finance,1,11
train_pair_0513,train,liar2_finance,1,11
train_pair_0382,train,liar2_finance,1,11
train_pair_0565,train,liar2_finance,1,11
train_pair_0443,train,liar2_finance,1,11
train_pair_0734,train,liar2_finance,1,11
train_pair_0031,train,liar2_finance,1,11
train_pair_0014,train,liar2_finance,1,11
train_pair_0743,train,liar2_finance,1,11
train_pair_0766,train,liar2_finance,1,11
test_pair_0078,train,liar2_finance,1,11
train_pair_0694,train,liar2_finance,1,11
train_pair_0169,train,liar2_finance,1,11
train_pair_0227,train,liar2_finance,1,11
validation_pair_0038,train,liar2_finance,1,11
train_pair_0572,train,liar2_finance,1,11
train_pair_0201,train,liar2_finance,1,11
test_pair_0028,train,liar2_finance,1,11
train_pair_0385,train,liar2_finance,1,11
train_pair_0313,train,liar2_finance,1,11
train_pair_0772,train,liar2_finance,1,11
train_pair_0008,train,liar2_finance,1,11
train_pair_0534,train,liar2_finance,1,11
train_pair_0457,train,liar2_finance,1,11
train_pair_0152,train,liar2_finance,1,11
train_pair_0228,train,liar2_finance,1,11
train_pair_0203,train,liar2_finance,1,11
train_pair_0727,train,liar2_finance,1,11
train_pair_0275,train,liar2_finance,1,11
train_pair_0643,train,liar2_finance,1,11
train_pair_0733,train,liar2_finance,1,11
train_pair_0598,train,liar2_finance,1,11
validation_pair_0084,train,liar2_finance,1,11
train_pair_0424,train,liar2_finance,1,11
train_pair_0708,train,liar2_finance,1,11
train_pair_0701,train,liar2_finance,1,11
train_pair_0018,train,liar2_finance,1,11
train_pair_0357,train,liar2_finance,1,11
validation_pair_0008,train,liar2_finance,1,11
train_pair_0755,train,liar2_finance,1,11
train_pair_0610,train,liar2_finance,1,11
train_pair_0057,train,liar2_finance,1,11
train_pair_0536,train,liar2_finance,1,11
train_pair_0710,train,liar2_finance,1,11
train_pair_0111,train,liar2_finance,1,11
train_pair_0399,train,liar2_finance,1,11
validation_pair_0069,train,liar2_finance,1,11
train_pair_0198,train,liar2_finance,1,11
train_pair_0222,train,liar2_finance,1,11
validation_pair_0070,train,liar2_finance,1,11
train_pair_0041,train,liar2_finance,1,11
train_pair_0732,train,liar2_finance,1,11
validation_pair_0039,train,liar2_finance,1,11
validation_pair_0026,train,liar2_finance,1,11
train_pair_0215,train,liar2_finance,1,11
train_pair_0022,train,liar2_finance,1,11
train_pair_0237,train,liar2_finance,1,11
validation_pair_0053,train,liar2_finance,1,11
train_pair_0767,train,liar2_finance,1,11
train_pair_0113,train,liar2_finance,1,11
validation_pair_0040,train,liar2_finance,1,11
train_pair_0752,train,liar2_finance,1,11
train_pair_0214,train,liar2_finance,1,11
validation_pair_0033,train,liar2_finance,1,11
train_pair_0290,train,liar2_finance,1,11
validation_pair_0077,train,liar2_finance,1,11
test_pair_0075,train,liar2_finance,1,11
train_pair_0514,train,liar2_finance,1,11
train_pair_0072,train,liar2_finance,1,11
train_pair_0585,train,liar2_finance,1,11
train_pair_0542,train,liar2_finance,1,11
train_pair_0777,train,liar2_finance,1,11
validation_pair_0023,train,liar2_finance,1,11
train_pair_0721,train,liar2_finance,1,11
train_pair_0628,train,liar2_finance,1,11
train_pair_0163,train,liar2_finance,1,11
train_pair_0220,train,liar2_finance,1,11
train_pair_0320,train,liar2_finance,1,11
train_pair_0438,train,liar2_finance,1,11
train_pair_0475,train,liar2_finance,1,11
validation_pair_0027,train,liar2_finance,1,11
train_pair_0096,train,liar2_finance,1,11
train_pair_0693,train,liar2_finance,1,11
train_pair_0434,train,liar2_finance,1,11
train_pair_0205,train,liar2_finance,1,11
train_pair_0097,train,liar2_finance,1,11
train_pair_0287,train,liar2_finance,1,11
train_pair_0415,train,liar2_finance,1,11
train_pair_0407,train,liar2_finance,1,11
train_pair_0814,train,liar2_finance,1,11
train_pair_0478,train,liar2_finance,1,11
validation_pair_0101,train,liar2_finance,1,11
train_pair_0076,train,liar2_finance,1,11
train_pair_0466,train,liar2_finance,1,11
train_pair_0673,train,liar2_finance,1,11
validation_pair_0056,train,liar2_finance,1,11
train_pair_0697,train,liar2_finance,1,11
train_pair_0805,train,liar2_finance,1,11
train_pair_0815,train,liar2_finance,1,11
train_pair_0020,train,liar2_finance,1,11
train_pair_0352,train,liar2_finance,1,11
train_pair_0754,train,liar2_finance,1,11
train_pair_0728,train,liar2_finance,1,11
train_pair_0206,train,liar2_finance,1,11
train_pair_0090,train,liar2_finance,1,11
test_pair_0009,train,liar2_finance,1,11
train_pair_0669,train,liar2_finance,1,11
train_pair_0316,train,liar2_finance,1,11
train_pair_0445,train,liar2_finance,1,11
train_pair_0078,train,liar2_finance,1,11
train_pair_0239,train,liar2_finance,1,11
train_pair_0207,train,liar2_finance,1,11
train_pair_0046,train,liar2_finance,1,11
train_pair_0550,train,liar2_finance,1,11
train_pair_0773,train,liar2_finance,1,11
train_pair_0308,train,liar2_finance,1,11
train_pair_0094,train,liar2_finance,1,11
train_pair_0474,train,liar2_finance,1,11
train_pair_0350,train,liar2_finance,1,11
train_pair_0359,train,liar2_finance,1,11
train_pair_0494,train,liar2_finance,1,11
train_pair_0508,train,liar2_finance,1,11
train_pair_0230,validation,liar2_finance,1,11
train_pair_0247,validation,liar2_finance,1,11
validation_pair_0092,validation,liar2_finance,1,11
train_pair_0144,validation,liar2_finance,1,11
train_pair_0252,validation,liar2_finance,1,11
train_pair_0789,validation,liar2_finance,1,11
test_pair_0006,validation,liar2_finance,1,11
test_pair_0068,validation,liar2_finance,1,11
train_pair_0540,validation,liar2_finance,1,11
test_pair_0021,validation,liar2_finance,1,11
train_pair_0241,validation,liar2_finance,1,11
train_pair_0390,validation,liar2_finance,1,11
validation_pair_0017,validation,liar2_finance,1,11
train_pair_0499,validation,liar2_finance,1,11
train_pair_0704,validation,liar2_finance,1,11
train_pair_0040,validation,liar2_finance,1,11
train_pair_0440,validation,liar2_finance,1,11
train_pair_0261,validation,liar2_finance,1,11
train_pair_0373,validation,liar2_finance,1,11
train_pair_0007,validation,liar2_finance,1,11
validation_pair_0044,validation,liar2_finance,1,11
train_pair_0134,validation,liar2_finance,1,11
train_pair_0032,validation,liar2_finance,1,11
train_pair_0397,validation,liar2_finance,1,11
train_pair_0596,validation,liar2_finance,1,11
train_pair_0501,validation,liar2_finance,1,11
train_pair_0602,validation,liar2_finance,1,11
train_pair_0343,validation,liar2_finance,1,11
train_pair_0137,validation,liar2_finance,1,11
train_pair_0746,validation,liar2_finance,1,11
train_pair_0796,validation,liar2_finance,1,11
train_pair_0029,validation,liar2_finance,1,11
train_pair_0680,validation,liar2_finance,1,11
train_pair_0289,validation,liar2_finance,1,11
train_pair_0649,validation,liar2_finance,1,11
train_pair_0785,validation,liar2_finance,1,11
train_pair_0246,validation,liar2_finance,1,11
train_pair_0418,validation,liar2_finance,1,11
train_pair_0156,validation,liar2_finance,1,11
train_pair_0764,validation,liar2_finance,1,11
train_pair_0420,validation,liar2_finance,1,11
train_pair_0321,validation,liar2_finance,1,11
test_pair_0071,validation,liar2_finance,1,11
train_pair_0581,validation,liar2_finance,1,11
test_pair_0085,validation,liar2_finance,1,11
train_pair_0244,validation,liar2_finance,1,11
validation_pair_0081,validation,liar2_finance,1,11
train_pair_0381,validation,liar2_finance,1,11
train_pair_0332,validation,liar2_finance,1,11
train_pair_0305,validation,liar2_finance,1,11
train_pair_0496,validation,liar2_finance,1,11
train_pair_0519,validation,liar2_finance,1,11
validation_pair_0048,validation,liar2_finance,1,11
train_pair_0742,validation,liar2_finance,1,11
train_pair_0668,validation,liar2_finance,1,11
train_pair_0028,validation,liar2_finance,1,11
train_pair_0489,validation,liar2_finance,1,11
train_pair_0009,validation,liar2_finance,1,11
validation_pair_0104,validation,liar2_finance,1,11
train_pair_0807,validation,liar2_finance,1,11
train_pair_0553,validation,liar2_finance,1,11
train_pair_0452,validation,liar2_finance,1,11
train_pair_0549,validation,liar2_finance,1,11
train_pair_0268,validation,liar2_finance,1,11
validation_pair_0003,validation,liar2_finance,1,11
validation_pair_0043,validation,liar2_finance,1,11
test_pair_0040,validation,liar2_finance,1,11
train_pair_0562,validation,liar2_finance,1,11
train_pair_0403,validation,liar2_finance,1,11
validation_pair_0029,validation,liar2_finance,1,11
validation_pair_0071,validation,liar2_finance,1,11
train_pair_0396,validation,liar2_finance,1,11
train_pair_0003,validation,liar2_finance,1,11
train_pair_0813,validation,liar2_finance,1,11
train_pair_0524,validation,liar2_finance,1,11
train_pair_0361,validation,liar2_finance,1,11
test_pair_0013,validation,liar2_finance,1,11
train_pair_0696,validation,liar2_finance,1,11
train_pair_0295,validation,liar2_finance,1,11
train_pair_0645,validation,liar2_finance,1,11
train_pair_0485,validation,liar2_finance,1,11
validation_pair_0088,validation,liar2_finance,1,11
train_pair_0804,validation,liar2_finance,1,11
train_pair_0187,validation,liar2_finance,1,11
train_pair_0326,validation,liar2_finance,1,11
train_pair_0024,validation,liar2_finance,1,11
validation_pair_0061,validation,liar2_finance,1,11
train_pair_0698,validation,liar2_finance,1,11
train_pair_0416,validation,liar2_finance,1,11
train_pair_0808,validation,liar2_finance,1,11
train_pair_0001,validation,liar2_finance,1,11
train_pair_0182,validation,liar2_finance,1,11
validation_pair_0006,validation,liar2_finance,1,11
train_pair_0724,validation,liar2_finance,1,11
train_pair_0650,validation,liar2_finance,1,11
train_pair_0164,validation,liar2_finance,1,11
train_pair_0715,validation,liar2_finance,1,11
train_pair_0117,validation,liar2_finance,1,11
train_pair_0229,validation,liar2_finance,1,11
train_pair_0425,validation,liar2_finance,1,11
test_pair_0025,validation,liar2_finance,1,11
train_pair_0481,validation,liar2_finance,1,11
train_pair_0509,test,liar2_finance,1,11
validation_pair_0065,test,liar2_finance,1,11
validation_pair_0067,test,liar2_finance,1,11
train_pair_0392,test,liar2_finance,1,11
train_pair_0410,test,liar2_finance,1,11
train_pair_0656,test,liar2_finance,1,11
train_pair_0455,test,liar2_finance,1,11
train_pair_0590,test,liar2_finance,1,11
train_pair_0293,test,liar2_finance,1,11
train_pair_0116,test,liar2_finance,1,11
train_pair_0271,test,liar2_finance,1,11
test_pair_0007,test,liar2_finance,1,11
test_pair_0034,test,liar2_finance,1,11
train_pair_0254,test,liar2_finance,1,11
train_pair_0787,test,liar2_finance,1,11
train_pair_0778,test,liar2_finance,1,11
train_pair_0647,test,liar2_finance,1,11
train_pair_0812,test,liar2_finance,1,11
train_pair_0071,test,liar2_finance,1,11
train_pair_0568,test,liar2_finance,1,11
train_pair_0688,test,liar2_finance,1,11
test_pair_0084,test,liar2_finance,1,11
test_pair_0055,test,liar2_finance,1,11
train_pair_0512,test,liar2_finance,1,11
train_pair_0266,test,liar2_finance,1,11
validation_pair_0022,test,liar2_finance,1,11
train_pair_0591,test,liar2_finance,1,11
train_pair_0573,test,liar2_finance,1,11
train_pair_0798,test,liar2_finance,1,11
train_pair_0259,test,liar2_finance,1,11
train_pair_0147,test,liar2_finance,1,11
train_pair_0527,test,liar2_finance,1,11
validation_pair_0035,test,liar2_finance,1,11
train_pair_0444,test,liar2_finance,1,11
train_pair_0544,test,liar2_finance,1,11
train_pair_0551,test,liar2_finance,1,11
train_pair_0225,test,liar2_finance,1,11
train_pair_0112,test,liar2_finance,1,11
train_pair_0179,test,liar2_finance,1,11
validation_pair_0013,test,liar2_finance,1,11
train_pair_0797,test,liar2_finance,1,11
test_pair_0035,test,liar2_finance,1,11
train_pair_0010,test,liar2_finance,1,11
train_pair_0188,test,liar2_finance,1,11
validation_pair_0050,test,liar2_finance,1,11
train_pair_0108,test,liar2_finance,1,11
train_pair_0330,test,liar2_finance,1,11
validation_pair_0072,test,liar2_finance,1,11
validation_pair_0016,test,liar2_finance,1,11
train_pair_0634,test,liar2_finance,1,11
train_pair_0257,test,liar2_finance,1,11
train_pair_0713,test,liar2_finance,1,11
train_pair_0217,test,liar2_finance,1,11
train_pair_0561,test,liar2_finance,1,11
validation_pair_0108,test,liar2_finance,1,11
train_pair_0047,test,liar2_finance,1,11
train_pair_0319,test,liar2_finance,1,11
train_pair_0484,test,liar2_finance,1,11
train_pair_0511,test,liar2_finance,1,11
train_pair_0621,test,liar2_finance,1,11
test_pair_0092,test,liar2_finance,1,11
train_pair_0427,test,liar2_finance,1,11
train_pair_0642,test,liar2_finance,1,11
train_pair_0467,test,liar2_finance,1,11
validation_pair_0103,test,liar2_finance,1,11
train_pair_0495,test,liar2_finance,1,11
train_pair_0340,test,liar2_finance,1,11
validation_pair_0060,test,liar2_finance,1,11
test_pair_0037,test,liar2_finance,1,11
train_pair_0619,test,liar2_finance,1,11
train_pair_0516,test,liar2_finance,1,11
train_pair_0506,test,liar2_finance,1,11
test_pair_0047,test,liar2_finance,1,11
train_pair_0717,test,liar2_finance,1,11
train_pair_0607,test,liar2_finance,1,11
train_pair_0473,test,liar2_finance,1,11
train_pair_0140,test,liar2_finance,1,11
train_pair_0002,test,liar2_finance,1,11
train_pair_0306,test,liar2_finance,1,11
train_pair_0417,test,liar2_finance,1,11
train_pair_0454,test,liar2_finance,1,11
train_pair_0242,test,liar2_finance,1,11
train_pair_0285,test,liar2_finance,1,11
validation_pair_0034,test,liar2_finance,1,11
train_pair_0448,test,liar2_finance,1,11
test_pair_0066,test,liar2_finance,1,11
train_pair_0784,test,liar2_finance,1,11
train_pair_0077,test,liar2_finance,1,11
train_pair_0347,test,liar2_finance,1,11
train_pair_0446,test,liar2_finance,1,11
train_pair_0620,test,liar2_finance,1,11
train_pair_0250,test,liar2_finance,1,11
validation_pair_0083,test,liar2_finance,1,11
train_pair_0660,test,liar2_finance,1,11
train_pair_0631,test,liar2_finance,1,11
validation_pair_0057,test,liar2_finance,1,11
validation_pair_0076,test,liar2_finance,1,11
train_pair_0794,test,liar2_finance,1,11
train_pair_0099,test,liar2_finance,1,11
train_pair_0174,test,liar2_finance,1,11
train_pair_0360,test,liar2_finance,1,11
test_pair_0041,test,liar2_finance,1,11
train_pair_0691,train,liar2_finance,2,22
train_pair_0137,train,liar2_finance,2,22
train_pair_0771,train,liar2_finance,2,22
validation_pair_0109,train,liar2_finance,2,22
train_pair_0385,train,liar2_finance,2,22
train_pair_0494,train,liar2_finance,2,22
train_pair_0404,train,liar2_finance,2,22
train_pair_0758,train,liar2_finance,2,22
test_pair_0055,train,liar2_finance,2,22
train_pair_0516,train,liar2_finance,2,22
train_pair_0688,train,liar2_finance,2,22
train_pair_0254,train,liar2_finance,2,22
train_pair_0126,train,liar2_finance,2,22
train_pair_0540,train,liar2_finance,2,22
train_pair_0213,train,liar2_finance,2,22
train_pair_0237,train,liar2_finance,2,22
train_pair_0525,train,liar2_finance,2,22
train_pair_0460,train,liar2_finance,2,22
validation_pair_0064,train,liar2_finance,2,22
train_pair_0105,train,liar2_finance,2,22
test_pair_0036,train,liar2_finance,2,22
train_pair_0662,train,liar2_finance,2,22
train_pair_0199,train,liar2_finance,2,22
train_pair_0796,train,liar2_finance,2,22
train_pair_0269,train,liar2_finance,2,22
train_pair_0724,train,liar2_finance,2,22
train_pair_0358,train,liar2_finance,2,22
test_pair_0019,train,liar2_finance,2,22
test_pair_0081,train,liar2_finance,2,22
train_pair_0765,train,liar2_finance,2,22
train_pair_0552,train,liar2_finance,2,22
train_pair_0608,train,liar2_finance,2,22
train_pair_0014,train,liar2_finance,2,22
train_pair_0520,train,liar2_finance,2,22
train_pair_0175,train,liar2_finance,2,22
test_pair_0037,train,liar2_finance,2,22
validation_pair_0085,train,liar2_finance,2,22
train_pair_0005,train,liar2_finance,2,22
train_pair_0081,train,liar2_finance,2,22
validation_pair_0080,train,liar2_finance,2,22
train_pair_0116,train,liar2_finance,2,22
train_pair_0618,train,liar2_finance,2,22
train_pair_0164,train,liar2_finance,2,22
train_pair_0683,train,liar2_finance,2,22
train_pair_0759,train,liar2_finance,2,22
train_pair_0267,train,liar2_finance,2,22
validation_pair_0089,train,liar2_finance,2,22
train_pair_0425,train,liar2_finance,2,22
train_pair_0661,train,liar2_finance,2,22
train_pair_0178,train,liar2_finance,2,22
train_pair_0803,train,liar2_finance,2,22
