id,statement,binary_label,binary_label_name,label,label_name,split,original_split,matched_pair_id,broad_topic,subject,speaker,date,word_count,statement_normalised,matched_financial_subjects,matched_high_confidence_terms,matched_supporting_terms,financial_match_source
14018,"Says the Austin school district ""enjoys the highest per-student funding of all large Texas districts"" even after forwarding tax revenue to the state.",0,misleading,1,false,test,test,test_pair_0085,taxation,education;taxes,roger falk,"November 3, 2017",23,says the austin school district enjoys the highest per student funding of all large texas districts even after forwarding tax revenue to the state,taxes,tax_revenue,revenue;tax,high_confidence_and_subject
7792,"The amount of interest"" paid on the federal debt exceeds ""total tax revenue.",0,misleading,1,false,test,test,test_pair_0072,taxation,corporations;debt;federal budget;taxes,chris kapenga,"August 23, 2013",13,the amount of interest paid on the federal debt exceeds total tax revenue,corporations;debt;federal budget;taxes,federal_debt;tax_revenue,debt;revenue;tax,high_confidence_and_subject
950,"Inside the stimulus package ""is anti-Christian legislation that will stop churches from using public schools for meeting on Sundays, as well as Boy Scouts and student Bible study groups.",0,misleading,0,pants_on_fire,test,test,test_pair_0036,public_finance,economy;religion;stimulus,newt gingrich,"May 30, 2009",29,inside the stimulus package is anti christian legislation that will stop churches from using public schools for meeting on sundays as well as boy scouts and student bible study groups,economy;stimulus,stimulus,,high_confidence_and_subject
9265,"Before I was state treasurer, my Rhode Island business helped create over 1,000 jobs.",1,genuine,5,true,test,test,test_pair_0051,labour_and_income,candidate biography;economy;jobs;message machine 2014,gina raimondo,"August 7, 2014",14,before i was state treasurer my rhode island business helped create over 1 000 jobs,economy;jobs,,job,subject_and_supporting_text
3663,Look at the debt that has been accumulated in the last two years. It's more debt under this president than all those other presidents combined.,0,misleading,1,false,test,test,test_pair_0033,public_finance,deficit;federal budget;history,sarah palin,"May 31, 2011",25,look at the debt that has been accumulated in the last two years it s more debt under this president than all those other presidents combined,deficit;federal budget,,debt,subject_and_supporting_text
2665,"President Obama, Sen. Harry Reid and Rep. Nancy Pelosi passed a ""$1.2 trillion stimulus bill.",0,misleading,0,pants_on_fire,test,test,test_pair_0023,public_finance,stimulus,george allen,"November 13, 2010",15,president obama sen harry reid and rep nancy pelosi passed a 1 2 trillion stimulus bill,stimulus,stimulus,,high_confidence_and_subject
5915,"Says if labor force participation rate were the same as when Barack Obama became president, unemployment would be 11 percent.",1,genuine,5,true,test,test,test_pair_0057,labour_and_income,economy;jobs,paul ryan,"June 9, 2012",20,says if labor force participation rate were the same as when barack obama became president unemployment would be 11 percent,economy;jobs,,unemployment,subject_and_supporting_text
10512,"Says ""Scott Walker's bad budget includes: No weekend for workers.",0,misleading,1,false,test,test,test_pair_0015,public_finance,jobs;labor;unions,wisconsin state afl-cio,"July 8, 2015",10,says scott walker s bad budget includes no weekend for workers,jobs;labor,,budget,subject_and_supporting_text
8703,"Dan Patrick ""changed his name from Danny Goeb to hide from"" his ""debts.",0,misleading,0,pants_on_fire,test,test,test_pair_0021,public_finance,bankruptcy;candidate biography,david dewhurst,"April 16, 2014",13,dan patrick changed his name from danny goeb to hide from his debts,bankruptcy,,debt,subject_and_supporting_text
18569,"Says Joe Biden is proposing a tax increase that's ""the largest in American history.",0,misleading,1,false,test,test,test_pair_0073,taxation,taxes,preserve america pac,"October 1, 2020",14,says joe biden is proposing a tax increase that s the largest in american history,taxes,,tax,subject_and_supporting_text
7762,We cut business taxes so today 70 percent of our businesses don't pay a business tax.,1,genuine,4,mostly_true,test,test,test_pair_0073,taxation,small business;taxes,rick scott,"August 30, 2013",16,we cut business taxes so today 70 percent of our businesses don t pay a business tax,taxes,,tax,subject_and_supporting_text
14293,"About New York state: ""We have the highest debt per capita.",1,genuine,5,true,test,test,test_pair_0013,public_finance,economy,edward cox,"February 10, 2018",11,about new york state we have the highest debt per capita,economy,,debt,subject_and_supporting_text
23031,The New York state budget covers 96% of eligible preschoolers,1,genuine,4,mostly_true,test,test,test_pair_0012,public_finance,education;state budget,kathy hochul,"May 9, 2023",10,the new york state budget covers 96 of eligible preschoolers,state budget,state_budget,budget,high_confidence_and_subject
1499,"The health care reform bill ""is the largest tax increase in U.S. history.",0,misleading,1,false,test,test,test_pair_0071,taxation,health care;taxes,joe scarborough,"March 24, 2010",13,the health care reform bill is the largest tax increase in u s history,taxes,,tax,subject_and_supporting_text
10950,Women fill two-thirds of minimum wage jobs.,1,genuine,4,mostly_true,test,test,test_pair_0041,labour_and_income,workers,hillary clinton,"September 18, 2015",7,women fill two thirds of minimum wage jobs,workers,minimum_wage,job;wage,high_confidence_and_subject
5659,"Says ""there have been some job gains in the McMansion State since Mr. Christie took office, but they have lagged gains both in the nation as a whole and in New York and Connecticut, the obvious points of comparison.",1,genuine,5,true,test,test,test_pair_0040,labour_and_income,jobs;pundits,paul krugman,"May 28, 2012",39,says there have been some job gains in the mcmansion state since mr christie took office but they have lagged gains both in the nation as a whole and in new york and connecticut the obvious points of comparison,jobs,,job,subject_and_supporting_text
8519,"Under Scott Walker, Wisconsin ""unemployment's up"" from 4.8% to 6.2%",0,misleading,0,pants_on_fire,test,test,test_pair_0043,labour_and_income,corporations;economy;jobs,mary burke,"March 5, 2014",10,under scott walker wisconsin unemployment s up from 4 8 to 6 2,corporations;economy;jobs,,unemployment,subject_and_supporting_text
6878,Spending of government money is 17 percent less than it was a decade ago.,1,genuine,5,true,test,test,test_pair_0020,public_finance,state budget,nathan deal,"January 17, 2013",14,spending of government money is 17 percent less than it was a decade ago,state budget,,spending,subject_and_supporting_text
5953,"Gov. Bill Haslam is ""making our Economic Development department Sharia compliant"" by hiring a woman ""who specializes in Sharia compliance. That's what her job is.",0,misleading,0,pants_on_fire,test,test,test_pair_0060,labour_and_income,economy;religion,woody degan,"June 28, 2012",25,gov bill haslam is making our economic development department sharia compliant by hiring a woman who specializes in sharia compliance that s what her job is,economy,,economic;job,subject_and_supporting_text
10818,"Virginia's current unemployment rate is ""the lowest in Virginia history.",0,misleading,1,false,test,test,test_pair_0044,labour_and_income,economy;jobs,richard saslaw,"October 5, 2015",10,virginia s current unemployment rate is the lowest in virginia history,economy;jobs,unemployment_rate,unemployment,high_confidence_and_subject
10703,As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.,1,genuine,4,mostly_true,test,test,test_pair_0039,public_finance,congress;federal budget;history,lloyd doggett,"September 3, 2015",28,as many as six federal department budget bills have been delayed because of opposition to amendments that would ban confederate battle flag sales at federal building gift shops,federal budget,,budget,subject_and_supporting_text
5756,"Says Joe Kyrillos ""voted to raid the state's pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.",0,misleading,1,false,test,test,test_pair_0092,taxation,deficit;message machine 2012;pensions,robert menendez,"June 8, 2012",33,says joe kyrillos voted to raid the state s pension funds by 2 8 billion that is costing new jersey taxpayers still today to the tune of nearly 15 billion dollars to repay that money,deficit;pensions,pension,,high_confidence_and_subject
2786,"The Bush-era tax cuts failed to increase employment and ""work-force participation fell in 2001 and has never returned to the record level set in 2000.",1,genuine,4,mostly_true,test,test,test_pair_0084,taxation,jobs;taxes,jim moran,"December 2, 2010",25,the bush era tax cuts failed to increase employment and work force participation fell in 2001 and has never returned to the record level set in 2000,jobs;taxes,,employment;tax,subject_and_supporting_text
9412,The state budget has increased almost $800 million a year in each of the last two years.,1,genuine,5,true,test,test,test_pair_0024,public_finance,state budget,jeff amason,"September 1, 2014",17,the state budget has increased almost 800 million a year in each of the last two years,state budget,state_budget,budget,high_confidence_and_subject
